datetime,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,S70,S71,S72
2016-04-04 00:00:00,0.7730491035363812,0.0,0.0,0.0,0.0,0.0,0.19057467465543151,0.46890902272410234,0.0,0.2609927114473851,0.359736107828166,0.0,0.3462983893658499,0.5344054660887103,0.42388474954632127,0.20144498622293353,0.40958369423797847,0.0,0.0,0.8325144191930259,0.0555890704213125,0.4044664742057256,0.23973298101426643,0.8919797348496706,0.0,0.5344054660887103,0.5106307762612965,0.3353378448999653,0.15008143621100675,0.4689090227241023,0.3462983893658499,0.4044664742057256,0.3201389693772655,0.0,0.0,0.7730491035363812,0.445261581858821,0.2609927114473851,0.05946531565664471,0.4276174301962588,0.0,0.0,0.27451740218394965,0.29179861155106673,0.0,0.3462983893658499,0.7135837878797365,0.0,0.15008143621100675,0.0,0.5483309138857906,0.40958369423797847,0.594653156566447,0.4473123367190404,0.8325144191930259,0.2609927114473851,0.0,0.3910315289109712,0.0,0.19057467465543151,0.0,0.0,0.0,0.0,0.0555890704213125,0.6541184722230917,0.306258105941151,0.8919797348496706,0.0555890704213125,0.40958369423797847,0.8919797348496706,0.35679189393986827
2016-04-04 00:15:00,0.8919797348496706,0.23973298101426643,0.0,0.0,0.0,0.47572252525315767,0.755513655222093,0.8919797348496706,0.0,0.8919797348496706,0.8919797348496706,0.0,0.8919797348496706,0.8919797348496706,0.17839594696993413,0.8919797348496706,0.5351878409098023,0.0,0.41625720959651297,0.8919797348496706,0.8919797348496706,0.8325144191930259,0.23786126262657883,0.8919797348496706,0.0,0.2863900297718048,0.5811413623926738,0.5483309138857906,0.4397177561211115,0.227384892826306,0.8919797348496706,0.5351878409098023,0.8687986751932294,0.0,0.0,0.8919797348496706,0.8919797348496706,0.6384452889458152,0.2973265782832235,0.7135837878797365,0.0,0.0,0.0,0.8919797348496706,0.0,0.8153135652465876,0.8919797348496706,0.7730491035363812,0.0,0.0,0.8919797348496706,0.8325144191930259,0.8919797348496706,0.594653156566447,0.8919797348496706,0.594653156566447,0.0,0.23786126262657883,0.0,0.5605021393200084,0.8325144191930259,0.0,0.0,0.0,0.227384892826306,0.8919797348496706,0.0,0.8919797348496706,0.10532331563290151,0.8919797348496706,0.8919797348496706,0.8919797348496706
2016-04-04 00:30:00,0.0555890704213125,0.8919797348496706,0.8919797348496706,0.0,0.0,0.8919797348496706,0.8919797348496706,0.8687986751932294,0.306258105941151,0.594653156566447,0.7135837878797365,0.0,0.27451740218394965,0.47572252525315767,0.0,0.8919797348496706,0.0,0.0,0.0,0.3910315289109712,0.38196891744372813,0.0,0.0,0.8919797348496706,0.0,0.17839594696993413,0.8919797348496706,0.0,0.0,0.0,0.6793843936350561,0.0,0.7730491035363812,0.0,0.0,0.41625720959651297,0.5351878409098023,0.0,0.0,0.0,0.0,0.0,0.0,0.3399490958938658,0.0,0.19057467465543151,0.2609927114473851,0.0,0.0,0.0,0.17839594696993413,0.8919797348496706,0.23786126262657883,0.0,0.11200379453497379,0.0,0.47572252525315767,0.0,0.0,0.19057467465543151,0.8919797348496706,0.0,0.0,0.0,0.0,0.35679189393986827,0.0,0.23786126262657883,0.0,0.41625720959651297,0.8919797348496706,0.11893063131328942
2016-04-04 00:45:00,0.0,0.8919797348496706,0.0555890704213125,0.0,0.0,0.8919797348496706,0.8919797348496706,0.15008143621100675,0.8919797348496706,0.0,0.8325144191930259,0.0,0.0,0.8919797348496706,0.0,0.8919797348496706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5351878409098023,0.0,0.0,0.8919797348496706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555890704213125,0.0,0.0,0.29179861155106673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23786126262657883,0.7135837878797365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41625720959651297,0.8919797348496706,0.0
2016-04-04 01:00:00,0.0,0.8919797348496706,0.0,0.0,0.0,0.8919797348496706,0.4397177561211115,0.4689090227241023,0.6732174218657155,0.227384892826306,0.8919797348496706,0.29179861155106673,0.0,0.8919797348496706,0.3930094658825581,0.8919797348496706,0.0,0.3353378448999653,0.594653156566447,0.41625720959651297,0.29179861155106673,0.0,0.0,0.8919797348496706,0.0,0.17839594696993413,0.6882104338573706,0.3353378448999653,0.0,0.27451740218394965,0.0,0.0,0.23973298101426643,0.0,0.0,0.3201389693772655,0.29179861155106673,0.0,0.7259335165531189,0.29179861155106673,0.49831462272096294,0.05932416294628436,0.0,0.442780497487508,0.0,0.15008143621100675,0.37051929538207945,0.4044664742057256,0.7135837878797365,0.0,0.15008143621100675,0.37051929538207945,0.7135837878797365,0.2609927114473851,0.0,0.35679189393986827,0.0,0.0,0.0,0.15008143621100675,0.594653156566447,0.0,0.0,0.0,0.0,0.10532331563290151,0.19057467465543151,0.0,0.0,0.0,0.8919797348496706,0.2973265782832235
2016-04-04 01:15:00,0.7730491035363812,0.8919797348496706,0.27451740218394965,0.0,0.0,0.8919797348496706,0.5351878409098023,0.594653156566447,0.8919797348496706,0.6793843936350561,0.8919797348496706,0.8153135652465876,0.8153135652465876,0.8919797348496706,0.8919797348496706,0.8919797348496706,0.0,0.11893063131328942,0.17839594696993413,0.0,0.8325144191930259,0.0,0.0,0.7730491035363812,0.0,0.2973265782832235,0.8919797348496706,0.7680318756182819,0.0,0.17839594696993413,0.0,0.0,0.8919797348496706,0.0,0.0,0.8919797348496706,0.8919797348496706,0.0,0.8919797348496706,0.7135837878797365,0.8919797348496706,0.0,0.0,0.6732174218657155,0.0,0.607088746608082,0.8325144191930259,0.05946531565664471,0.6541184722230917,0.0,0.8153135652465876,0.23786126262657883,0.8919797348496706,0.2973265782832235,0.0,0.8919797348496706,0.0,0.0,0.0,0.594653156566447,0.8919797348496706,0.2973265782832235,0.0,0.0,0.0,0.35679189393986827,0.23786126262657883,0.0,0.0,0.0,0.8919797348496706,0.35679189393986827
2016-04-04 01:30:00,0.8919797348496706,0.8919797348496706,0.4689090227241023,0.0,0.0,0.8919797348496706,0.8919797348496706,0.0,0.8919797348496706,0.8919797348496706,0.8919797348496706,0.8153135652465876,0.0,0.8919797348496706,0.0,0.8919797348496706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8919797348496706,0.10532331563290151,0.0,0.0,0.0,0.0,0.8919797348496706,0.0,0.0,0.5351878409098023,0.7730491035363812,0.0,0.8919797348496706,0.0,0.11893063131328942,0.3930094658825581,0.0,0.0,0.47572252525315767,0.0,0.0,0.0,0.0,0.0,0.05946531565664471,0.594653156566447,0.0,0.0,0.0,0.35679189393986827,0.0,0.0,0.0,0.6541184722230917,0.594653156566447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6384452889458152,0.0
2016-04-04 01:45:00,0.7730491035363812,0.8919797348496706,0.0,0.0,0.0,0.8919797348496706,0.32504982964811685,0.0,0.5605021393200084,0.8919797348496706,0.8153135652465876,0.0,0.0,0.8919797348496706,0.0,0.8919797348496706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05946531565664471,0.0,0.0,0.8919797348496706,0.0,0.0,0.0,0.0,0.0,0.8919797348496706,0.0,0.0,0.5351878409098023,0.0,0.0,0.5483309138857906,0.0,0.0,0.6882104338573706,0.0,0.0,0.8325144191930259,0.0,0.0,0.0,0.0,0.0,0.0,0.8919797348496706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8919797348496706,0.0
2016-04-04 02:00:00,0.0555890704213125,0.8919797348496706,0.0,0.0,0.0,0.6384452889458152,0.15008143621100675,0.3462983893658499,0.2609927114473851,0.8919797348496706,0.37051929538207945,0.5406991300750487,0.0,0.8919797348496706,0.10532331563290151,0.8919797348496706,0.0,0.0,0.0,0.17839594696993413,0.0,0.0,0.0,0.7730491035363812,0.0,0.2609927114473851,0.8919797348496706,0.41625720959651297,0.19057467465543151,0.227384892826306,0.4689090227241023,0.0,0.8919797348496706,0.0,0.0,0.47572252525315767,0.0,0.0,0.6541184722230917,0.49831462272096294,0.6541184722230917,0.05946531565664471,0.0,0.15008143621100675,0.5351878409098023,0.6541184722230917,0.0,0.4689090227241023,0.7730491035363812,0.11893063131328942,0.0,0.8325144191930259,0.37051929538207945,0.0,0.0,0.0,0.35679189393986827,0.0,0.29179861155106673,0.0,0.48739851958772146,0.0,0.19057467465543151,0.23973298101426643,0.0,0.10532331563290151,0.7730491035363812,0.8325144191930259,0.0,0.0,0.7135837878797365,0.0
2016-04-04 02:15:00,0.6541184722230917,0.8919797348496706,0.0,0.0,0.0,0.23786126262657883,0.8687986751932294,0.8919797348496706,0.7680318756182819,0.8919797348496706,0.8919797348496706,0.8919797348496706,0.0,0.8919797348496706,0.23786126262657883,0.8919797348496706,0.0,0.0,0.0,0.0,0.47572252525315767,0.0,0.0,0.8325144191930259,0.0,0.8919797348496706,0.8919797348496706,0.41625720959651297,0.3399490958938658,0.268942737166148,0.7259335165531189,0.3399490958938658,0.8919797348496706,0.0,0.0,0.8919797348496706,0.7730491035363812,0.8919797348496706,0.8919797348496706,0.8919797348496706,0.8687986751932294,0.2863900297718048,0.0,0.8919797348496706,0.8919797348496706,0.8919797348496706,0.0,0.594653156566447,0.8919797348496706,0.0,0.0,0.8919797348496706,0.8919797348496706,0.0,0.0,0.8919797348496706,0.6541184722230917,0.0,0.8687986751932294,0.0,0.8919797348496706,0.0,0.17839594696993413,0.8919797348496706,0.0,0.17839594696993413,0.8919797348496706,0.8919797348496706,0.0,0.0,0.35679189393986827,0.0
