datetime,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,S70,S71,S72
2016-04-04 00:00:00,0.0,1.0,1.0,1.0,1.0,1.0,0.8094253253445686,0.5310909772758978,1.0,0.7390072885526149,0.6402638921718339,1.0,0.65370161063415,0.4655945339112897,0.5761152504536788,0.7985550137770665,0.5904163057620215,1.0,1.0,0.0,0.9444109295786876,0.5955335257942744,0.7602670189857336,0.0,0.06735100216804565,0.4655945339112897,0.4893692237387035,0.6646621551000347,0.8499185637889932,0.5310909772758978,0.6537016106341501,0.5955335257942744,0.6798610306227345,1.0,1.0,0.1347020043360913,0.5547384181411791,0.7390072885526149,0.8755630281845935,0.5723825698037412,1.0,1.0,0.7254825978160504,0.7082013884489333,0.9429140303526391,0.6537016106341501,0.0,1.0,0.8499185637889932,1.0,0.4516690861142094,0.5904163057620215,0.0,0.5526876632809596,0.0,0.7390072885526149,0.0,0.6089684710890287,1.0,0.8094253253445686,0.9429140303526391,1.0,1.0,0.9429140303526391,0.9444109295786876,0.0,0.693741894058849,0.06735100216804565,0.9444109295786876,0.5904163057620215,0.0,0.47145701517631955
2016-04-04 00:15:00,0.06735100216804565,0.7602670189857336,1.0,1.0,1.0,0.4041060130082739,0.24448634477790698,0.0,1.0,0.0,0.0,0.7408610238485022,0.0,0.0,0.7408610238485022,0.0,0.4041060130082739,1.0,0.2694040086721826,0.0,0.06735100216804565,0.0,0.6061590195124108,0.0,0.0,0.7136099702281953,0.41885863760732617,0.4516690861142094,0.5602822438788884,0.772615107173694,0.0,0.06735100216804565,0.13120132480677063,1.0,1.0,0.0,0.0,0.36155471105418474,0.1347020043360913,0.1347020043360913,0.8755630281845935,1.0,1.0,0.0,0.47145701517631955,0.18468643475341248,0.06735100216804565,0.20205300650413696,0.0,1.0,0.0,0.0,0.0,0.1347020043360913,0.0,0.2694040086721826,0.0,0.47145701517631955,1.0,0.4394978606799917,0.0,1.0,0.4041060130082739,0.5388080173443652,0.772615107173694,0.0,0.8755630281845935,0.0,0.8946766843670985,0.0,0.0,0.0
2016-04-04 00:30:00,0.9444109295786876,0.0,0.0,1.0,1.0,0.0,0.0,0.13120132480677063,0.693741894058849,0.20205300650413696,0.0,0.47145701517631955,0.7254825978160504,0.0,1.0,0.0,1.0,1.0,0.0,0.6089684710890287,0.6180310825562718,0.9429140303526391,1.0,0.0,0.0,0.33675501084022824,0.0,1.0,1.0,1.0,0.32061560636494385,1.0,0.0,1.0,1.0,0.4041060130082739,0.06735100216804565,1.0,0.6735100216804565,1.0,1.0,1.0,1.0,0.6600509041061342,0.8755630281845935,0.8094253253445686,0.7390072885526149,0.6735100216804565,0.0,1.0,0.20205300650413696,0.0,0.0,1.0,0.8879962054650262,1.0,0.0,1.0,1.0,0.8094253253445686,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.1347020043360913,1.0,0.0,0.0,0.1347020043360913
2016-04-04 00:45:00,1.0,0.0,0.9444109295786876,1.0,1.0,0.0,0.0,0.8499185637889932,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.6735100216804565,0.8082120260165478,0.06735100216804565,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9444109295786876,1.0,1.0,0.7082013884489333,1.0,1.0,0.0,1.0,1.0,1.0,0.9429140303526391,1.0,1.0,1.0,0.0,1.0,1.0,0.8082120260165478,0.5388080173443652,1.0,0.47145701517631955,0.6735100216804565,0.06735100216804565,1.0,1.0,1.0,1.0,0.9429140303526391,1.0,0.0,1.0,0.0,0.0,1.0
2016-04-04 01:00:00,1.0,0.0,1.0,1.0,1.0,0.0,0.5602822438788884,0.5310909772758978,0.32678257813428446,0.772615107173694,0.0,0.7082013884489333,1.0,0.0,0.6069905341174419,0.0,1.0,0.6646621551000347,0.2694040086721826,0.47145701517631955,0.7082013884489333,1.0,1.0,0.0,0.4041060130082739,0.6735100216804565,0.3117895661426294,0.6646621551000347,1.0,0.7254825978160504,1.0,1.0,0.7602670189857336,0.8082120260165478,0.9429140303526391,0.6798610306227345,0.7082013884489333,1.0,0.274066483446881,0.7082013884489333,0.5016853772790371,0.9406758370537156,1.0,0.5572195025124921,0.5388080173443652,0.8499185637889932,0.6294807046179206,0.5955335257942744,0.0,1.0,0.8499185637889932,0.6294807046179205,0.0,0.7390072885526149,1.0,0.1347020043360913,1.0,1.0,0.9429140303526391,0.8499185637889932,0.1347020043360913,1.0,1.0,1.0,1.0,0.8946766843670985,0.8094253253445686,0.0,1.0,0.2694040086721826,0.0,0.0
2016-04-04 01:15:00,0.20205300650413696,0.0,0.7254825978160504,1.0,1.0,0.0,0.33675501084022824,0.0,0.0,0.32061560636494385,0.0,0.18468643475341248,0.18468643475341248,0.0,0.06735100216804565,0.0,1.0,0.7408610238485022,0.0,0.7408610238485022,0.1347020043360913,1.0,1.0,0.20205300650413696,0.0,0.20205300650413696,0.0,0.23196812438171807,1.0,0.1347020043360913,1.0,1.0,0.0,0.06735100216804565,0.7408610238485022,0.0,0.0,1.0,0.0,0.06735100216804565,0.06735100216804565,1.0,0.7408610238485022,0.32678257813428446,0.33675501084022824,0.3929112533919179,0.0,0.33675501084022824,0.0,1.0,0.18468643475341248,0.47145701517631955,0.0,0.6061590195124108,1.0,0.0,1.0,1.0,0.8755630281845935,0.06735100216804565,0.0,0.6735100216804565,1.0,1.0,0.9429140303526391,0.2694040086721826,0.33675501084022824,0.0,1.0,0.8082120260165478,0.0,0.47145701517631955
2016-04-04 01:30:00,0.0,0.0,0.5310909772758977,1.0,1.0,0.0,0.0,0.7408610238485022,0.0,0.0,0.0,0.18468643475341248,1.0,0.0,0.7408610238485022,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8755630281845935,0.0,1.0,0.0,0.8946766843670985,1.0,0.7408610238485022,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2694040086721826,0.47145701517631955,0.6069905341174419,1.0,0.6061590195124108,0.0,0.5388080173443652,0.4041060130082739,1.0,0.0,1.0,0.0,0.33675501084022824,0.7408610238485022,0.4041060130082739,1.0,0.33675501084022824,0.2694040086721826,1.0,1.0,0.0,0.0,1.0,1.0,0.8755630281845935,1.0,0.0,0.0,0.0,0.6735100216804565,1.0,0.36155471105418474,0.7408610238485022
2016-04-04 01:45:00,0.1347020043360913,0.0,1.0,1.0,1.0,0.0,0.6749501703518831,1.0,0.4394978606799917,0.0,0.18468643475341248,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.9429140303526391,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.2694040086721826,0.6735100216804565,1.0,0.4516690861142094,1.0,0.9429140303526391,0.3117895661426294,1.0,1.0,0.0,0.20205300650413696,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5388080173443652,1.0,0.6735100216804565,0.6061590195124108,1.0,1.0,0.8082120260165478,0.9429140303526391,1.0,1.0,1.0,1.0,0.9429140303526391,0.0,0.0,0.6061590195124108,1.0,0.0,0.7408610238485022
2016-04-04 02:00:00,0.9444109295786876,0.0,1.0,1.0,1.0,0.36155471105418474,0.8499185637889932,0.6537016106341501,0.7390072885526149,0.0,0.6294807046179206,0.45930086992495134,1.0,0.0,0.8946766843670985,0.0,1.0,0.5388080173443652,1.0,0.7408610238485022,1.0,1.0,0.8755630281845935,0.0,0.0,0.7390072885526149,0.0,0.2694040086721826,0.8094253253445686,0.772615107173694,0.5310909772758978,1.0,0.0,0.9429140303526391,1.0,0.47145701517631955,0.9429140303526391,1.0,0.33675501084022824,0.5016853772790371,0.0,0.8082120260165478,1.0,0.8499185637889932,0.0,0.33675501084022824,1.0,0.5310909772758978,0.0,0.8755630281845935,1.0,0.0,0.6294807046179205,0.4041060130082739,1.0,1.0,0.47145701517631955,1.0,0.7082013884489333,1.0,0.5126014804122785,1.0,0.8094253253445686,0.7602670189857336,1.0,0.8946766843670985,0.0,0.0,0.9429140303526391,1.0,0.0,1.0
2016-04-04 02:15:00,0.06735100216804565,0.0,1.0,1.0,1.0,0.6061590195124108,0.13120132480677063,0.0,0.23196812438171807,0.0,0.0,0.0,1.0,0.0,0.6735100216804565,0.0,1.0,0.5388080173443652,1.0,1.0,0.1347020043360913,0.6061590195124108,1.0,0.0,0.0,0.06735100216804565,0.0,0.5388080173443652,0.6600509041061342,0.7310572628338521,0.274066483446881,0.6600509041061342,0.0,0.7408610238485022,1.0,0.0,0.0,0.0,0.0,0.0,0.13120132480677063,0.7136099702281953,0.47145701517631955,0.06735100216804565,0.0,0.0,1.0,0.20205300650413696,0.0,0.9429140303526391,0.6735100216804565,0.06735100216804565,0.0,0.0,1.0,0.0,0.0,1.0,0.13120132480677063,0.0,0.0,1.0,0.6735100216804565,0.0,0.06735100216804565,0.47145701517631955,0.0,0.0,0.0,0.1347020043360913,0.20205300650413696,0.6061590195124108
